tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,cleantext,dog_stage,retweet_count,like_count,media_url,short_url,annotation,breed,jpg_url
693622659251335168,2016-01-31,Twitter for iPhone,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10,10,,When you keepin the popcorn bucket in your lap and she reach for some... ,,330,1398,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,https://t.co/a1IrjaID3X,,Malamute,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg
693629975228977152,2016-01-31,Twitter for iPhone,https://twitter.com/dog_rates/status/693629975228977152/photo/1,12,10,,This pupper is afraid of its own feet. ,pupper,710,2219,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,https://t.co/Tn9Mp0oPoJ,,Pug,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg
693642232151285760,2016-01-31,Twitter for iPhone,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9,10,Freddery,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. ,,370,2280,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,https://t.co/6BS9XEip9a,Freddery,Scottish Deerhound,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg
693647888581312512,2016-01-31,Twitter for iPhone,https://twitter.com/dog_rates/status/693647888581312512/photo/1,7,10,,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho ,,509,2405,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,https://t.co/LSTAwTdTaw,,,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg
693942351086120961,2016-01-31,Twitter for iPhone,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10,10,Kobe,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. ,,320,1569,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,https://t.co/LCA6Fr3X2M,Kobe,Groenendael,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg
693993230313091072,2016-02-01,Vine - Make a Scene,https://vine.co/v/i5ETazP5hrm,12,10,,These lil fellas are the best of friends. ,,353,1690,,https://t.co/gzRghPC61H,,,
694001791655137281,2016-02-01,Twitter for iPhone,https://twitter.com/dog_rates/status/694001791655137281/photo/1,11,10,Chester,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. ,,906,3049,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,https://t.co/YoII7tWXMT,Chester,Pembroke,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg
694183373896572928,2016-02-01,Twitter for iPhone,https://twitter.com/dog_rates/status/694183373896572928/photo/1,9,10,Lola,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. ,,829,2643,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,https://t.co/pVebzwRioD,Lola,Pekinese,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg
694206574471057408,2016-02-01,Twitter for iPhone,https://twitter.com/dog_rates/status/694206574471057408/photo/1,10,10,,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" ",,1822,3721,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,https://t.co/Sd4qAdSRqI,Martha,Shih-Tzu,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg
694329668942569472,2016-02-02,Twitter for iPhone,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9,10,Grady,Meet Grady. He's very hungry. Too bad no one can find his food bowl. ,pupper,440,1780,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,https://t.co/oToIkYnEGn,Grady,Boxer,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg
694342028726001664,2016-02-02,Vine - Make a Scene,https://vine.co/v/iJWKejYdLlh,11,10,,It's okay pup. This happens every time I listen to @adele also. ,,423,1426,,https://t.co/oCImpQuoRb,,,
694352839993344000,2016-02-02,Twitter for iPhone,https://twitter.com/dog_rates/status/694352839993344000/photo/1,10,10,Oliviér,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. ,,532,1838,https://pbs.twimg.com/media/CaLWOPfW0AEv4JF.jpg,https://t.co/6NgsQJuSBJ,Oliviér,Australian Terrier,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg
694669722378485760,2016-02-02,Twitter for iPhone,https://twitter.com/dog_rates/status/694669722378485760/photo/1,12,10,Phil,This is Phil. He's an important dog. Can control the seasons. Magical as hell. ,,12760,32096,https://pbs.twimg.com/media/CaP2bS3WQAAQWSM.jpg,https://t.co/9mb0P2rjk2,Phil,,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg
694905863685980160,2016-02-03,Twitter for iPhone,https://twitter.com/dog_rates/status/694905863685980160/photo/1,10,10,Archie,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. ,,814,2467,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,https://t.co/CJJpjTMzPQ,Archie,,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg
694925794720792577,2016-02-03,Vine - Make a Scene,https://vine.co/v/iJvUqWQ166L,5,10,,Please only send in dogs. This t-rex is very scary. ,,801,2430,,https://t.co/Vn6w5w8TO2,t-rex,,
695051054296211456,2016-02-04,Twitter for iPhone,https://twitter.com/dog_rates/status/695051054296211456/photo/1,6,10,Brian,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. ",,704,2371,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,https://t.co/vityMwPKKi,Brian,Boston Bull,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg
695064344191721472,2016-02-04,Twitter for iPhone,https://twitter.com/dog_rates/status/695064344191721472/video/1,4,10,,This may be the greatest video I've ever been sent. ,,517,1446,,https://t.co/uaJmNgXR2P,Charles,,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg
695074328191332352,2016-02-04,Twitter for iPhone,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11,10,Lorenzo,This is Lorenzo. He's educated af. Just graduated college. ,pupper,969,2550,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,https://t.co/dH3GzcjCtQ,Lorenzo,Shih-Tzu,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg
695095422348574720,2016-02-04,Twitter for iPhone,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12,10,,This is just a beautiful pupper good shit evolution. ,pupper,533,2402,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,https://t.co/2L8pI0Z2Ib,,Papillon,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg
695314793360662529,2016-02-04,Twitter for iPhone,https://twitter.com/dog_rates/status/695314793360662529/photo/1,10,10,Colin,This is Colin. He really likes green beans. It's tearing his family apart. ,,1269,3268,https://pbs.twimg.com/media/CaZBErtWEAEI1aC.jpg,https://t.co/ioFy0cmK03,Colin,Maltese Dog,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg
695409464418041856,2016-02-05,Twitter for iPhone,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10,10,Bob,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. ,,3170,7766,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,https://t.co/lORINwFXIV,Bob,Pug,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg
695446424020918272,2016-02-05,Twitter for iPhone,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12,10,,We normally don't rate unicorns but this one has 3 ears so it must be super rare. ,,1618,4002,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,https://t.co/f9qlKiv39T,,Basenji,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg
695629776980148225,2016-02-05,Twitter for iPhone,https://twitter.com/dog_rates/status/695629776980148225/photo/1,8,10,Calvin,Meet Calvin. He's proof that degrees mean absolutely nothing. ,,1846,4093,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,https://t.co/NIvxgSQ9BS,Calvin,Old English Sheepdog,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg
695794761660297217,2016-02-06,Twitter for iPhone,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13,10,Wyatt,This is Wyatt. His throne is modeled after him. ,,683,2844,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,https://t.co/PccQ1CFEDd,Wyatt,Samoyed,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg
695816827381944320,2016-02-06,Twitter for iPhone,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11,10,,Here's a dog enjoying a sunset. ,,1025,2692,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,https://t.co/VsQdLxrv9h,,Pomeranian,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg
696100768806522880,2016-02-06,Vine - Make a Scene,https://vine.co/v/i1KWj0vbvA9,10,10,,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. ,pupper,579,1725,,https://t.co/7ODQWHwYDx,,,
696405997980676096,2016-02-07,Twitter for iPhone,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7,10,Berb,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. ,,1031,2854,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,https://t.co/CIFLjiTFwZ,Berb,Borzoi,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg
696488710901260288,2016-02-08,Twitter for iPhone,https://twitter.com/dog_rates/status/696488710901260288/photo/1,12,10,,,,902,2260,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,https://t.co/zKzq4nIY86,,Briard,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg
696518437233913856,2016-02-08,Twitter for iPhone,,10,10,,Oh my god ,pupper,1532,3547,,,,,
696713835009417216,2016-02-08,Twitter for iPhone,https://twitter.com/dog_rates/status/696713835009417216/photo/1,9,10,Trevith,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. ,pupper,573,2123,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,https://t.co/6J8Ibwy1X6,Trevith,Chesapeake Bay Retriever,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg
696744641916489729,2016-02-08,Vine - Make a Scene,https://vine.co/v/i1wrljBUjAu,10,10,Klevin,This is Klevin. He doesn't want his family brainwashed by mainstream media. ,,821,1850,,https://t.co/ghhbMAFPW8,Klevin,,
696754882863349760,2016-02-08,Twitter for iPhone,https://twitter.com/dog_rates/status/696754882863349760/photo/1,10,10,Reptar,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. ,,320,1338,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,https://t.co/l9k7TPP7Tp,Reptar,Toy Poodle,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg
696877980375769088,2016-02-09,Twitter for iPhone,https://twitter.com/dog_rates/status/696877980375769088/photo/1,9,10,Misty,This is Misty. She's in a predicament. Not sure what next move should be. ,pupper,624,2202,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,https://t.co/XhR7PAgcwF,Misty,,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg
696886256886657024,2016-02-09,Twitter for iPhone,https://twitter.com/dog_rates/status/696886256886657024/photo/1,12,10,,Guys I found the dog from Up. ,,1593,4348,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,https://t.co/WqoZtX9jmJ,,Kuvasz,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg
696894894812565505,2016-02-09,Twitter for iPhone,https://twitter.com/dog_rates/status/696894894812565505/photo/1,9,10,,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both ,,607,2112,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,https://t.co/RJvUjgGH5z,,Appenzeller,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg
696900204696625153,2016-02-09,Twitter for iPhone,https://twitter.com/dog_rates/status/696900204696625153/photo/1,12,10,Rosie,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. ,,911,2853,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,https://t.co/NKuON5Al8i,Rosie,Chihuahua,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg
697242256848379904,2016-02-10,Twitter for iPhone,https://twitter.com/dog_rates/status/697242256848379904/photo/1,10,10,Oakley,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. ,,605,2272,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,https://t.co/7GQ7BTxywN,Oakley,Eskimo Dog,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg
697255105972801536,2016-02-10,Twitter for iPhone,https://twitter.com/dog_rates/status/697255105972801536/photo/1,10,10,Charlie,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. ,,1033,2780,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,https://t.co/Oe0XSGmfoP,Charlie,Great Dane,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg
697259378236399616,2016-02-10,Twitter for iPhone,https://twitter.com/dog_rates/status/697259378236399616/photo/1,8,10,,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...",,877,2950,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,https://t.co/iAeQNueou8,,Great Dane,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg
697270446429966336,2016-02-10,Twitter for iPhone,https://twitter.com/dog_rates/status/697270446429966336/photo/1,10,10,Bentley,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. ,,1677,4243,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,https://t.co/7rS33sCKMS,Bentley,Toy Poodle,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg
697482927769255936,2016-02-10,Twitter for iPhone,https://twitter.com/dog_rates/status/697482927769255936/photo/1,11,10,Blipson,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment ,,587,2183,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,https://t.co/YKvt0J5MXr,Blipson,,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg
697516214579523584,2016-02-10,Vine - Make a Scene,https://vine.co/v/i1LriMBmX6W,9,10,Pherb,Say hello to Pherb. He does parkour. ,,974,1833,,https://t.co/LHFfUyLBZT,Pherb,,
697575480820686848,2016-02-11,Twitter for iPhone,https://twitter.com/dog_rates/status/697575480820686848/photo/1,8,10,Ole,This is Ole. He's not sure how to gravity. ,,442,1838,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,https://t.co/PsqqotpBBQ,Ole,Whippet,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg
697596423848730625,2016-02-11,Twitter for iPhone,https://twitter.com/dog_rates/status/697596423848730625/photo/1,11,10,,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. ,pupper,1102,2692,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,https://t.co/5USjFjKI7Z,,Shetland Sheepdog,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg
697616773278015490,2016-02-11,Twitter for iPhone,https://twitter.com/dog_rates/status/697616773278015490/photo/1,11,10,,This pupper doubles as a hallway rug. Very rare. Versatile af. ,pupper,901,2826,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,https://t.co/Jxd5pR02Cn,,Lhasa,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg
697630435728322560,2016-02-11,Vine - Make a Scene,https://vine.co/v/in7ZzHPKzWz,8,10,,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. ,,487,1556,,https://t.co/VmF35YvtqP,,,
697881462549430272,2016-02-11,Twitter for iPhone,https://twitter.com/dog_rates/status/697881462549430272/photo/1,10,10,Carter,This is Carter. He wakes up in the morning and pisses excellence. ,,1030,2720,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,https://t.co/pHktDjpFr8,Carter,,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg
697943111201378304,2016-02-12,Twitter for iPhone,https://twitter.com/dog_rates/status/697943111201378304/photo/1,10,10,Cassie,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. ,,594,2150,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,https://t.co/e8bj97CisO,Cassie,Great Dane,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg
697990423684476929,2016-02-12,Twitter for iPhone,https://twitter.com/dog_rates/status/697990423684476929/photo/1,11,10,Doug,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary ,,1149,2948,https://pbs.twimg.com/media/Ca_ClW1WAAAWc-F.jpg,https://t.co/MVvbQW88Pv,Doug,Pembroke,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg
697995514407682048,2016-02-12,Twitter for iPhone,https://twitter.com/dog_rates/status/697995514407682048/photo/1,11,10,,"""Dammit hooman quit playin I jus wanna wheat thin"" ",,298,1375,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,https://t.co/yAASRDPJnQ,,Staffordshire Bullterrier,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg
698178924120031232,2016-02-12,Twitter for iPhone,https://twitter.com/dog_rates/status/698178924120031232/photo/1,10,10,Lily,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. ,,659,2529,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,https://t.co/BJbtCqGwZK,Lily,Chesapeake Bay Retriever,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg
698195409219559425,2016-02-12,Twitter for iPhone,https://twitter.com/dog_rates/status/698195409219559425/photo/1,9,10,Beau,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. ,,5330,15106,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,https://t.co/GPaoH5qWEk,Beau,Labrador Retriever,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg
698262614669991936,2016-02-12,Twitter for iPhone,https://twitter.com/dog_rates/status/698262614669991936/photo/1,11,10,Franklin,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. ,,1748,4279,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,https://t.co/S712MJXulD,Franklin,Italian Greyhound,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg
698342080612007937,2016-02-13,Twitter for iPhone,https://twitter.com/dog_rates/status/698342080612007937/video/1,11,10,Maximus,This is Maximus. He's training for the tetherball world championship. The grind never stops. ,,847,2029,,https://t.co/VmFfWMjNkp,Maximus,Boxer,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg
698355670425473025,2016-02-13,Twitter for iPhone,https://twitter.com/dog_rates/status/698355670425473025/photo/1,10,10,Jessiga,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. ,,387,1657,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,https://t.co/MrdPZz1CGk,Jessiga,Pug,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg
698549713696649216,2016-02-13,Twitter for iPhone,https://twitter.com/dog_rates/status/698549713696649216/photo/1,9,10,Claude,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. ,,546,2084,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,https://t.co/EPdQquc1dG,Claude,French Bulldog,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg
698635131305795584,2016-02-13,Twitter for iPhone,https://twitter.com/dog_rates/status/698635131305795584/video/1,12,10,,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All ,,304,1157,,https://t.co/rb8nzVNh7F,Birch Floofs,Samoyed,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg
698703483621523456,2016-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/698703483621523456/photo/1,7,10,Rusty,This is Rusty. He has no respect for POULTRY products. Unbelievable af. ,,330,1288,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,https://t.co/hEH19t1eFp,Rusty,Brittany Spaniel,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg
698710712454139905,2016-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/698710712454139905/photo/1,10,10,Cuddles,This is Cuddles. He's not entirely sure how doors work. ,,601,2209,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,https://t.co/rKjK88D05Z,,Samoyed,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg
698907974262222848,2016-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/698907974262222848/photo/1,10,10,,This dog is never sure if he's doing the right thing. ,,545,2281,https://pbs.twimg.com/media/CbMFFsnXEAA1mkH.jpg,https://t.co/GXq43zFfBu,,German Short-Haired Pointer,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg
698953797952008193,2016-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/698953797952008193/photo/1,11,10,CeCe,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. ,,799,2410,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,https://t.co/oW9XMYG3F4,CeCe,Italian Greyhound,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg
698989035503689728,2016-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/698989035503689728/photo/1,13,10,Oliver,This is Oliver. He does toe touches in his sleep. ,,853,3007,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,https://t.co/3BrRIWjG35,Oliver,Norfolk Terrier,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg
699036661657767936,2016-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/699036661657767936/photo/1,13,10,,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD ,pupper,1070,2347,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,https://t.co/7u6VnZ1UFe,V,Chihuahua,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg
699060279947165696,2016-02-15,Vine - Make a Scene,https://vine.co/v/inlmMHxtqDD,12,10,Yukon,This is Yukon. He pukes rainbows. ,,1583,3358,,https://t.co/n6wND1v7il,Yukon,,
699072405256409088,2016-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/699072405256409088/video/1,12,10,,ERMAHGERD ,,1060,2635,,https://t.co/7WrAWKdBac,ERMAHGERD,Shih-Tzu,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg
699079609774645248,2016-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/699079609774645248/photo/1,8,10,Reagan,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. ,,555,2197,https://pbs.twimg.com/media/CbOhMTpWcAEeFYA.jpg,https://t.co/A2j2StfNgL,Reagan,Schipperke,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg
699088579889332224,2016-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/699088579889332224/photo/1,3,10,Charl,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. ,,551,2019,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,https://t.co/VfLoDZecJ7,Charl,,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg
699323444782047232,2016-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/699323444782047232/photo/1,10,10,,"""I'm bathing the children what do you want?""  ...both ",,771,2831,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,https://t.co/Rizm1LWh4z,,Labrador Retriever,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg
699370870310113280,2016-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/699370870310113280/photo/1,11,10,Calbert,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. ,,380,1694,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,https://t.co/iNFIHvcVur,Calbert,Cairn,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg
699413908797464576,2016-02-16,Twitter for iPhone,https://twitter.com/dog_rates/status/699413908797464576/photo/1,11,10,Miley,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. ",,555,1873,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,https://t.co/6r4GFZY5WS,Miley,Samoyed,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg
699423671849451520,2016-02-16,Twitter for iPhone,https://twitter.com/dog_rates/status/699423671849451520/photo/1,10,10,,"""Don't ever talk to me or my son again."" ...both ",,281,1216,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,https://t.co/b8ncwl6TlE,,Pug,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg
699434518667751424,2016-02-16,Twitter for iPhone,https://twitter.com/dog_rates/status/699434518667751424/photo/1,12,10,,I know this is a tad late but here's a wonderful Valentine's Day pupper ,pupper,456,1980,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,https://t.co/hTE2PEwGvi,Valentine's Day,Golden Retriever,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg
699446877801091073,2016-02-16,Twitter for iPhone,https://twitter.com/dog_rates/status/699446877801091073/photo/1,12,10,Archie,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. ",,2340,5353,https://pbs.twimg.com/media/CbTvNkbWwAAtdcV.jpg,https://t.co/9fojElzIxx,Archie,Pembroke,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg
699691744225525762,2016-02-16,Twitter for iPhone,https://twitter.com/dog_rates/status/699691744225525762/photo/1,5,10,Dave,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble ",,4054,9214,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,https://t.co/ZJnCxlIf62,Dave,,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg
699775878809702401,2016-02-17,Twitter for iPhone,https://twitter.com/dog_rates/status/699775878809702401/photo/1,11,10,Fillup,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats ,,530,1767,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,https://t.co/TEHu55ZQKD,Fillup,Dandie Dinmont,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg
699779630832685056,2016-02-17,Twitter for iPhone,https://twitter.com/dog_rates/status/699779630832685056/photo/1,10,10,,Take all my money. ,,1083,2440,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,https://t.co/B28ebc5LzQ,,Malinois,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg
